deltaDiversity,deltaUtility,gammaDiversity,gammaUtility,macroGravityDecay,macroInnovationDecay,macroToMesoCrossoverMaxUpdate,macroToMesoExchangeMaxUpdate,macroToMesoMutationMaxUpdate,mesoCrossOverProba,mesoInteractionProba,mesoMutationProba,mesoToMacroInnovationThreshold,openmole$experiment,psiDiversity,psiUtility,replication
0.7466373604248262,0.6092446533726767,0.1760153866286518,0.21258341596222907,1.0731582663936654,0.3259339289620218,-0.001,0.0,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,3,0.7015881890555367,0.5497210663396705,-1972926110742215011
0.41863798853909406,0.5844936086959307,0.1559327246318456,0.20027872496505372,1.0731582663936654,0.3259339289620218,-0.001,1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,10,1.1158730039314402,0.6843504621581977,-4645190606869082771
0.9221987419645816,0.9373298358035131,0.11096033055564858,0.05635170695334457,1.0731582663936654,0.3259339289620218,0.0,-1.0E-7,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,11,1.9471226528498446,0.1764611429609002,-2854993399184045763
0.5858338902294844,0.6458237101731314,0.11920318211946812,0.221271273304938,1.0731582663936654,0.3259339289620218,0.0,0.0,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,12,0.5377288255202948,0.5743186670472769,-2939908041500503661
0.7721958454272015,0.7541065023087907,0.10552587483004539,0.07069718709487782,1.0731582663936654,0.3259339289620218,0.0,1.0E-7,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,13,1.2499213245227159,1.562263161284648,-5645953604132893534
0.8501980762265995,0.6937634509333663,0.12444940691956008,0.0914047002495102,1.0731582663936654,0.3259339289620218,-0.001,-1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,8,0.07497366403208394,1.049324191185634,-1448354032477780446
0.7533182651158792,0.7403452893679332,0.11590126017630409,0.20145756077877808,1.0731582663936654,0.3259339289620218,0.0,1.0E-7,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,16,1.0186918894620267,1.866599480044696,-5649335634207550592
0.43952341252490923,0.4539946200496563,0.24158907810550234,0.23284696171152364,1.0731582663936654,0.3259339289620218,0.0,-1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,17,0.7577028614616412,0.8100234301535143,-8834408561442790402
0.4822113683532252,0.6192467889839803,0.08104622976373266,0.13971127650660575,1.0731582663936654,0.3259339289620218,0.0,-1.0E-7,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,14,1.64106148022837,1.2695681053073002,-7778075859854584238
0.5092674012673215,0.5417007031319296,0.12589891157362,0.23202336477234242,1.0731582663936654,0.3259339289620218,0.0,0.0,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,18,0.6875868214122143,0.6822968044108113,-5725606636120866102
0.6789070718856611,0.7324405861336509,0.1787734013205724,0.1444154387251788,1.0731582663936654,0.3259339289620218,0.001,1.0E-7,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,25,1.1213702107295331,0.8754453977303274,-848744140863754106
0.6726180977904002,0.7294634507268634,0.14399957497074523,0.15742186434995586,1.0731582663936654,0.3259339289620218,0.001,1.0E-7,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,22,0.6732492927716827,0.5785069420354039,-8790625862254574314
0.4272589065148211,0.45417751120884864,0.12819945967558288,0.04903049438112417,1.0731582663936654,0.3259339289620218,0.001,-1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,26,1.0988500587170296,1.353661145240269,-698327170366167574
0.430987582663517,0.37320859447887544,0.08504180294504549,0.23119469730037112,1.0731582663936654,0.3259339289620218,0.0,1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,19,0.6059704086893429,1.246798217959888,-5426592028331035000
0.3063395509854341,0.33992650225705434,0.22638315992371139,0.19909920988462249,1.0731582663936654,0.3259339289620218,0.001,1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,28,0.6288010492449079,0.6898303074521892,-1089899216118837028
0.6283865264260284,0.6102819362988403,0.160938177392961,0.11715200733370379,1.0731582663936654,0.3259339289620218,0.001,0.0,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,24,0.7681386121108233,0.8315884445025628,-8388930579550427296
0.6523148980481976,0.6644339562895945,0.12697882714156217,0.13909788538295897,1.0731582663936654,0.3259339289620218,-0.001,0.0,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,30,0.57035812271126,0.9608029591780749,-2670951247464945274
0.5423158422433194,0.6212749556184671,0.08731140081084954,0.18763417641253133,1.0731582663936654,0.3259339289620218,0.001,0.0,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,1.0,27,0.5640805030870495,0.9111116226088334,-7616710944057210441
0.5153480525261647,0.5837989309498091,0.14011107465171468,0.15186786746911052,1.0731582663936654,0.3259339289620218,-0.001,1.0E-7,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,31,0.15316152706216668,0.23191106947714824,-5244544270271786935
0.7503782821807605,0.7832190944413431,0.14843434012317802,0.15555170409438945,1.0731582663936654,0.3259339289620218,-0.001,-1.0E-7,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,32,2.347536038018175,0.8588965279059968,-1317149224420744153
0.5772896360767619,0.5723835990889623,0.1399270650417601,0.07821769905146558,1.0731582663936654,0.3259339289620218,-0.001,0.0,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,33,0.8158134319530954,0.7068359049988064,-5901546165713763652
0.7565049838258626,0.6000552233744272,0.15051206931070782,0.20810198541455582,1.0731582663936654,0.3259339289620218,-0.001,1.0E-7,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,34,0.3276888017120627,0.9767542690814746,-5630786151941005637
0.5916414083142452,0.44581477765574595,0.22241696490676377,0.16763419667624335,1.0731582663936654,0.3259339289620218,-0.001,0.0,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,36,0.5380012521345927,1.2963562008303415,-5800786193560967048
0.538348652685833,0.573425178460043,0.12500608531214352,0.10658551567615993,1.0731582663936654,0.3259339289620218,0.0,-1.0E-7,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,38,0.017272092532429895,1.1533872029212686,-1622779563188998044
1.1267341590527535,1.0500020308793956,0.2506600429934305,0.08988012107200172,1.0731582663936654,0.3259339289620218,0.0,0.0,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,39,0.8549471177364967,1.4637658273984435,-2414859537320629094
0.6598133856490818,0.525913289868702,0.19881023272043352,0.17006277722348484,1.0731582663936654,0.3259339289620218,0.0,1.0E-7,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,43,0.4381919393001219,-0.026189279007226673,-6995313212231868880
1.2398780472260351,1.1562299495673156,0.16571500926009763,0.24558032086983106,1.0731582663936654,0.3259339289620218,-0.001,1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,37,0.9692529748792018,0.8164548679325803,-8395029757359535218
0.9670430531521919,0.8665267685969709,0.21519444964514678,0.15288161165169223,1.0731582663936654,0.3259339289620218,0.0,1.0E-7,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,40,1.0612245290501305,0.9765939179709142,-2004269849392306307
0.6377982204059909,0.6433721616284962,0.21061473294838828,0.10742266454073901,1.0731582663936654,0.3259339289620218,0.0,0.0,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,42,1.1283583840393865,0.17436672995210278,-8278971567009582633
0.6332617298228223,0.5537656309920798,0.1646113489066896,0.21712862832077517,1.0731582663936654,0.3259339289620218,0.0,-1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,44,0.19690508335912726,0.708882433917287,-3179475764079295166
0.7085569583614677,0.6929883505912255,0.22319376201748797,0.13043846405535886,1.0731582663936654,0.3259339289620218,0.0,1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,46,1.390275289899642,-0.5413552313236045,-1022863351590880922
0.7996182993143806,0.8670757320101505,0.14057973565145998,0.20229004191044853,1.0731582663936654,0.3259339289620218,0.001,0.0,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,48,1.0535446351792839,1.4025522209214056,-4787130205633861182
0.5214721097229433,0.521540700938822,0.07645799172914414,0.14055516962320924,1.0731582663936654,0.3259339289620218,0.001,-1.0E-7,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,47,0.5547357432479965,0.5198304402796272,-477328509351518268
0.6475560597196837,0.6549000585161209,0.11548523679297285,0.09891831646311866,1.0731582663936654,0.3259339289620218,0.001,1.0E-7,-1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,49,0.6850805821145838,1.177090903320674,-6379785597614186425
0.8823313486899518,0.6978894444938919,0.17074513728184604,0.09524655773662483,1.0731582663936654,0.3259339289620218,0.001,-1.0E-7,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,50,1.577527479285913,0.16543598180087704,-2157060406715945517
0.5221697417831037,0.47126721368003066,0.07215249429264992,0.13235011238100247,1.0731582663936654,0.3259339289620218,0.001,0.0,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,51,2.299597983881793,1.1565031392939682,-2883510700211682726
0.37173972100847186,0.33175714305296866,0.23199753948680568,0.11930817998683496,1.0731582663936654,0.3259339289620218,0.001,1.0E-7,0.0,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,52,1.2848206503649906,0.18397169119331158,-4017642002200721371
0.7909950030733106,0.9061204305092772,0.24290626159814233,0.26634264064548896,1.0731582663936654,0.3259339289620218,0.001,1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,55,1.476252196373463,0.970296163934198,-1630992699789037450
0.6093191571241703,0.6686014114995706,0.19682030732253297,0.14890427989598942,1.0731582663936654,0.3259339289620218,0.001,-1.0E-7,1.0E-4,0.27348207767537147,6.556945121433307E-6,0.009318499883915917,2.0,53,-0.029449731378957456,0.305656389799013,-4683349602799710045
0.6431190037073029,0.5329452068347105,0.14679182066145335,0.07850532633540519,1.0493906942581805,0.16599875722821922,-0.001,-1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,56,1.3757485417430284,1.5689464005076554,-595937815393821083
0.4637635191102176,0.48415355350198785,0.13186521508549331,0.037580873787768976,1.0493906942581805,0.16599875722821922,-0.001,1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,58,1.9087239281595436,0.20841317110556323,-8950528332653290469
0.6841945729237122,0.772548998530517,0.15655040903994122,0.0677546616302247,1.0493906942581805,0.16599875722821922,-0.001,0.0,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,57,1.8551952451950613,-0.09295987561925623,-6602165738964283206
0.3046680120655947,0.3815274622662943,0.19943833461628335,0.09107070643174398,1.0493906942581805,0.16599875722821922,-0.001,0.0,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,60,0.405458931605323,1.475844759297987,-3202493357717353729
0.7421046062969388,0.6647353702206913,0.3657612405402175,0.2337181656413363,1.0493906942581805,0.16599875722821922,-0.001,1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,61,1.3220657327012417,0.7295762454442487,-5719822327089795815
0.578367362836651,0.6304698265221247,0.1398340944499643,0.05324490537577953,1.0493906942581805,0.16599875722821922,-0.001,-1.0E-7,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,62,1.6472485279628848,0.1126182166716112,-755465374364661137
0.8384832564760898,0.7701254524599164,0.11804627895952136,0.0645659243860135,1.0493906942581805,0.16599875722821922,-0.001,0.0,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,63,0.9516647623049503,0.3080803174757967,-1112999249449987016
0.6348998859697264,0.6929762608015237,0.11072880209336367,0.019858994079382963,1.0493906942581805,0.16599875722821922,-0.001,1.0E-7,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,64,2.324054008085312,0.294079201077436,-2723934735931673968
0.5759628523431757,0.5859575564184518,0.05602503241014434,0.09347343460045954,1.0493906942581805,0.16599875722821922,0.0,-1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,68,2.1936687629168516,0.32232219674175466,-8955398851435323630
0.8318062018065748,0.7069762391174312,0.1449044943773079,0.03639696441045759,1.0493906942581805,0.16599875722821922,0.0,0.0,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,66,1.300140694760842,-0.14720191002309457,-5382176001020416452
0.5496894484087043,0.5958145756390416,0.18275990877537263,0.1235816890081165,1.0493906942581805,0.16599875722821922,0.0,1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,67,1.8463210797017653,0.8375898016406724,-7736960408727030982
0.5615166787561203,0.6644330654037147,0.11700792794948489,0.09624786535452357,1.0493906942581805,0.16599875722821922,0.001,-1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,74,1.9901740002344588,0.14602311650013577,-6682963573860270742
0.5346135638872069,0.42057093429348535,0.2568663568964573,0.024630541871920375,1.0493906942581805,0.16599875722821922,0.001,0.0,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,78,1.655289582007398,0.01258333135535894,-1490920866137320614
0.45045546321401764,0.5367751764814224,0.17721374696119563,0.035801588794530215,1.0493906942581805,0.16599875722821922,0.001,1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,76,1.5566038974557572,0.004497884064374791,-3288746803621986081
0.5616841762569602,0.47249665471602276,0.3334667780007101,0.09562291984008331,1.0493906942581805,0.16599875722821922,0.0,-1.0E-7,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,71,1.7529357656176967,0.6516331319240574,-3102256181072229044
0.4633496302235893,0.6183776671767593,0.18098354734810806,0.2806659009583705,1.0493906942581805,0.16599875722821922,0.0,0.0,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,69,0.959069136433127,0.26363604215581393,-2307932920520308805
0.6592773629486506,0.7601117007804965,0.11745055545358207,0.04970808246670311,1.0493906942581805,0.16599875722821922,0.001,1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,79,2.5408892152036953,0.10505024009675301,-2235466986361948819
0.6864884571234922,0.5753117067306452,0.15381278105996232,0.2195887697539436,1.0493906942581805,0.16599875722821922,0.001,-1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,77,1.16806848023715,0.48546631216649017,-687321865358423774
0.5350656100084943,0.5858406752742655,0.13866849210630106,0.17071723883129275,1.0493906942581805,0.16599875722821922,-0.001,0.0,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,84,1.8200332452664107,0.24521677114829066,-5161438128969100666
0.6766347073177488,0.6720436486827404,0.12196465886674579,0.05110530204982977,1.0493906942581805,0.16599875722821922,0.001,1.0E-7,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,82,1.537157627135628,-0.018546775264868476,-8744181869309578230
0.7496244052749366,0.6836783232855583,0.1997387349620552,0.20737717188442728,1.0493906942581805,0.16599875722821922,0.001,0.0,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,1.0,81,1.2529093682489636,0.858825328719564,-1786322042544133423
0.38876475853528936,0.36434114667314477,0.08276341305667279,0.1793703778289939,1.0493906942581805,0.16599875722821922,-0.001,-1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,83,1.6171736464843907,1.2922351647588721,-719526602659030221
1.0385006368214555,1.0997541110259816,0.14785484654699355,0.20910832075151964,1.0493906942581805,0.16599875722821922,-0.001,-1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,86,1.6965746473156669,0.8191630440709052,-1759926793789611161
0.43240107390944305,0.36956863599105416,0.11843384919100552,0.07592941459339952,1.0493906942581805,0.16599875722821922,-0.001,1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,85,0.9496710892138993,1.1769077546239388,-815668373441388096
0.7560250907986243,0.813932833597002,0.13850136477971953,0.04611694393747223,1.0493906942581805,0.16599875722821922,-0.001,0.0,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,87,1.6739568839576626,0.24625222323202367,-7808598659829569472
0.5222086487819868,0.47691898589448867,0.2040219074554348,0.057056403985272564,1.0493906942581805,0.16599875722821922,-0.001,1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,88,1.8363561954080478,0.332617755048743,-1680376786377901676
0.5631963974021921,0.69995523326511,0.1249935229957484,0.07590012229649057,1.0493906942581805,0.16599875722821922,-0.001,0.0,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,90,1.5949302441110067,1.0042461782758205,-7349915027328076728
0.6907851786012098,0.8294092428522455,0.09369377773075316,0.07448376042158023,1.0493906942581805,0.16599875722821922,-0.001,1.0E-7,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,91,1.7901625672271475,0.20038763452054686,-1436161373923928496
0.44098581460999986,0.5021018503363694,0.13056022640727916,0.09580274962193913,1.0493906942581805,0.16599875722821922,0.0,0.0,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,93,1.9038649207002494,-0.4331390251812439,-3176206446271813060
0.3690327111279923,0.3599340587788249,0.10844554100073056,0.03139254354396792,1.0493906942581805,0.16599875722821922,0.0,-1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,92,1.5931081637819475,-0.05006769689475421,-5414898686500979541
0.7492915801670592,0.6417960311234183,0.10885703507348188,0.05967437479858573,1.0493906942581805,0.16599875722821922,0.0,1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,94,1.4346750661292385,0.8173778659513391,-7352183758615053314
0.8450632700813094,0.9215384077084212,0.1354506002885265,0.03192848020434136,1.0493906942581805,0.16599875722821922,0.0,-1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,95,2.2377261245275473,0.02870814612025585,-2293185776325837458
0.3651468694731519,0.3669901408018137,0.13811903638014966,0.21065814439619812,1.0493906942581805,0.16599875722821922,0.0,1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,97,0.5120359246684796,1.0003690637662612,-6300937796211211330
0.8557647749908228,0.7353978201207076,0.1476948673555749,0.07507892259960025,1.0493906942581805,0.16599875722821922,0.0,0.0,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,96,1.64093531071316,0.18123650278546455,-5377212867045568665
0.3667474622058413,0.32152778515555047,0.1783144943094075,0.06068756459544522,1.0493906942581805,0.16599875722821922,0.001,0.0,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,102,0.6608037928991268,0.7222716423985998,-3998820914529610478
0.8363022031219622,0.7810392085932061,0.18876032094638395,0.25051835791687926,1.0493906942581805,0.16599875722821922,0.001,-1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,101,0.9125100227038794,0.15278515818696414,-1188118047540205607
0.5901499851090253,0.5775859848114933,0.33408426396302415,0.1460472845256615,1.0493906942581805,0.16599875722821922,0.0,0.0,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,99,1.111947611074497,1.1212666491869285,-8779211477877737026
0.4658345200279368,0.4858552731281063,0.19026071524972687,0.15021691782921076,1.0493906942581805,0.16599875722821922,0.0,1.0E-7,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,100,1.2894136842808428,1.5209706193566461,-7785690583092923109
0.7768894561167952,0.7786226897585942,0.10736119639443453,0.31337213088300286,1.0493906942581805,0.16599875722821922,0.001,1.0E-7,-1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,103,1.6009341549697171,1.451324323925658,-3053269774858448267
0.71632965085047,0.7293111967827994,0.24346682183844104,0.21795277011749237,1.0493906942581805,0.16599875722821922,0.001,-1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,104,0.4141827403456686,0.5203975418007936,-1837133395487588504
0.8845586876582998,0.8328398710254228,0.05913823677884311,0.18353626490562958,1.0493906942581805,0.16599875722821922,0.001,1.0E-7,0.0,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,106,1.5538777277667881,1.5164817189867326,-1269982780589502600
0.6562500680401109,0.6359685683474914,0.10316097269490632,0.14492372238842277,1.0493906942581805,0.16599875722821922,0.001,-1.0E-7,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,107,1.080876321768213,0.30646522411010313,-8493887738011128818
0.4597404145835964,0.5626121434028009,0.23632967388565218,0.10445189986791847,1.0493906942581805,0.16599875722821922,0.001,1.0E-7,1.0E-4,0.4544897854680408,2.1689050632747728E-6,0.003986151102973211,2.0,109,0.7636240400368521,1.1851347608606466,-720168739757875693
0.7376592404366584,0.8674337429622851,0.1279870404269201,0.10481880118362907,0.7426586737895626,0.8052227526020838,-0.001,-1.0E-7,-1.0E-4,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,110,2.117909607999729,0.5586544319252251,-8674623619449301504
0.4745083025177368,0.4320360958203344,0.1262927224440351,0.17777813369539208,0.7426586737895626,0.8052227526020838,-0.001,-1.0E-7,0.0,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,113,2.2366381700660853,-1.1452417676825246,-8875428353765947369
0.7689987378977388,0.6771860835775994,0.3532409460707586,0.19896717352461613,0.7426586737895626,0.8052227526020838,-0.001,0.0,1.0E-4,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,117,1.3977080666238604,-0.5527328041135253,-2279282926515305424
0.7716116445897812,0.8160185455526885,0.13166157322363636,0.16077211933268876,0.7426586737895626,0.8052227526020838,-0.001,0.0,-1.0E-4,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,111,2.482739965902527,0.5140103438726418,-8946155093999981633
0.7911179197990452,0.6983042485518465,0.11691761834810288,0.02586206896551646,0.7426586737895626,0.8052227526020838,0.0,0.0,-1.0E-4,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,120,2.307924580045271,-0.07098333431205672,-1388112281517843177
0.7236867816854979,0.8244308044979607,0.27578555674338245,0.2168211701893088,0.7426586737895626,0.8052227526020838,-0.001,1.0E-7,-1.0E-4,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,112,2.000631002475163,-1.424618126985235,-4639049168191326051
0.5724716211458536,0.5278468241766672,0.11363346448078504,0.15416033882585056,0.7426586737895626,0.8052227526020838,0.0,-1.0E-7,-1.0E-4,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,119,2.4034727277066508,0.049093886993566205,-861510457228123014
0.2338290890494048,0.2744265898502465,0.051046581742039354,0.08035674628072309,0.7426586737895626,0.8052227526020838,0.0,1.0E-7,-1.0E-4,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,121,2.2321527938792447,0.09366717107552747,-5440293919561118916
0.3973100414865729,0.42169257902914614,0.08488480086370087,0.17662408320590783,0.7426586737895626,0.8052227526020838,0.0,-1.0E-7,0.0,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,122,2.0844598731349415,-0.059199432184670275,-1087894733843392119
0.7670271286580861,0.7919123091125981,0.1823562646691017,0.08282856176603248,0.7426586737895626,0.8052227526020838,0.0,0.0,0.0,0.34483181377114347,3.6424269488269506E-6,0.001004836558365081,1.0,123,1.1724015594528212,0.45058792842614315,-4040309295646182603
