evolution$generation,evolution$evaluated,macroGrowthRate,macroInteractionDecay,macroInteractionWeight,macroInteractionGamma,mesoAlpha,mesoBeta,mesoNdiff,mesoTimeSteps,macroMesoAlphaUpdateMax,macroMesoBetaUpdateMax,mesoMacroCongestionCost,mesoMacroDecayUpdateMax,objective$psiPopulation,objective$deltaPopulation,objective$gammaPopulation,evolution$samples,evolution$generated,mesoMacroDecayUpdateMax,mesoMacroCongestionCost,macroInteractionWeight,mesoTimeSteps,replication,macroInteractionDecay,deltaPopulation,psiPopulation,mesoBeta,macroMesoAlphaUpdateMax,gammaPopulation,mesoAlpha,macroMesoBetaUpdateMax,macroGrowthRate,macroInteractionGamma,mesoNdiff
1000,1000,0.01208415857530368,360.14026889957853,0.0035570048861868066,3.055618434119496,0.5742603911323574,0.0829204285302932,1.3452890127242516,6.022497216327007,0.04714890769918029,-0.058917078380231976,1.5162028939590102,0.024227637012969788,0.551873340797449,1.9067278713717841,0.33440216130618605,3,359,"[0.024227637012969788,0.024227637012969788,0.024227637012969788]","[1.5162028939590102,1.5162028939590102,1.5162028939590102]","[0.0035570048861868066,0.0035570048861868066,0.0035570048861868066]","[6.022497216327007,6.022497216327007,6.022497216327007]","[-1214614580150682410,-36692084912639474,3750496243929887125]","[360.14026889957853,360.14026889957853,360.14026889957853]","[1.9859343316212015,1.8439803228676577,1.9067278713717841]","[0.551873340797449,-0.18094234154224154,2.3102702564892383]","[0.0829204285302932,0.0829204285302932,0.0829204285302932]","[0.04714890769918029,0.04714890769918029,0.04714890769918029]","[0.33440216130618605,0.23619429181929164,0.40892721958124456]","[0.5742603911323574,0.5742603911323574,0.5742603911323574]","[-0.058917078380231976,-0.058917078380231976,-0.058917078380231976]","[0.01208415857530368,0.01208415857530368,0.01208415857530368]","[3.055618434119496,3.055618434119496,3.055618434119496]","[1.3452890127242516,1.3452890127242516,1.3452890127242516]"
1000,1000,0.006688087786877967,158.47645327364128,0.00845673007515194,0.6499065391578496,1.2060772333696685,0.0947476524919074,1.4683818651780782,15.451986884604986,0.023858564081740183,0.014661378099368516,1.4504487618126116,0.057055115971870546,-1.1930107661087255,3.166983298778914,0.4539818871359125,1,497,"[0.057055115971870546]","[1.4504487618126116]","[0.00845673007515194]","[15.451986884604986]","[-129252861139241585]","[158.47645327364128]","[3.166983298778914]","[-1.1930107661087255]","[0.0947476524919074]","[0.023858564081740183]","[0.4539818871359125]","[1.2060772333696685]","[0.014661378099368516]","[0.006688087786877967]","[0.6499065391578496]","[1.4683818651780782]"
1000,1000,0.009544195871471187,153.68482182501066,0.009743985103281335,0.6396264404117675,0.5,0.08573825535692639,1.4499417002807622,16.79619154179668,0.04879873790115746,0.06837205037749491,1.4554659247021162,0.09166804382017957,0.08325293331963945,1.880967816905267,0.21452065392467912,2,428,"[0.09166804382017957,0.09166804382017957]","[1.4554659247021162,1.4554659247021162]","[0.009743985103281335,0.009743985103281335]","[16.79619154179668,16.79619154179668]","[-4242481811020042459,6494393196072542247]","[153.68482182501066,153.68482182501066]","[1.7476144858323104,2.0143211479782237]","[-0.337633266930919,0.5041391335701979]","[0.08573825535692639,0.08573825535692639]","[0.04879873790115746,0.04879873790115746]","[0.23513087703490276,0.19391043081445547]","[0.5,0.5]","[0.06837205037749491,0.06837205037749491]","[0.009544195871471187,0.009544195871471187]","[0.6396264404117675,0.6396264404117675]","[1.4499417002807622,1.4499417002807622]"
1000,1000,0.008300194212697417,165.79032392470975,0.008533677315109737,1.2876088896814515,1.0008606410911947,0.09526890889474318,1.1502138516491514,15.781500634126973,0.02097302877878157,0.03203159901594618,1.3800127479781765,0.056435709488142444,0.7919412241954382,1.9020963427696684,0.27489866342807545,1,527,"[0.056435709488142444]","[1.3800127479781765]","[0.008533677315109737]","[15.781500634126973]","[5179967014590822430]","[165.79032392470975]","[1.9020963427696684]","[0.7919412241954382]","[0.09526890889474318]","[0.02097302877878157]","[0.27489866342807545]","[1.0008606410911947]","[0.03203159901594618]","[0.008300194212697417]","[1.2876088896814515]","[1.1502138516491514]"
1000,1000,0.023367477106798026,183.30299004107712,0.0037174127731020748,2.4375259307099517,3.816762118041683,0.03978701424772103,2.907748413444907,12.323282871634216,-0.0331777224505317,0.055101160541388805,1.0608593887164754,0.08768985348292505,1.5808220980085719,2.5440723923908313,0.19027101467503948,1,278,"[0.08768985348292505]","[1.0608593887164754]","[0.0037174127731020748]","[12.323282871634216]","[-819724041235087788]","[183.30299004107712]","[2.5440723923908313]","[1.5808220980085719]","[0.03978701424772103]","[-0.0331777224505317]","[0.19027101467503948]","[3.816762118041683]","[0.055101160541388805]","[0.023367477106798026]","[2.4375259307099517]","[2.907748413444907]"
1000,1000,0.008185951206740564,171.45136585088508,0.0085796935205392,1.0629777190948317,1.1664703508530945,0.0949686289779948,1.0,15.6981896727701,0.02503701893738225,0.02395671590103965,1.3630885393230416,0.05624091554070976,0.2542373265708826,1.7461915170312525,0.2400704799156821,1,999,"[0.05624091554070976]","[1.3630885393230416]","[0.0085796935205392]","[15.6981896727701]","[1984871637320900977]","[171.45136585088508]","[1.7461915170312525]","[0.2542373265708826]","[0.0949686289779948]","[0.02503701893738225]","[0.2400704799156821]","[1.1664703508530945]","[0.02395671590103965]","[0.008185951206740564]","[1.0629777190948317]","[1.0]"
1000,1000,0.04689166733205896,267.3080616677703,8.338753584558187E-4,3.4406259804050183,1.075053227480769,0.06530057189430134,3.7068281925898114,18.8524170893948,-0.03634913136656169,0.09273437213892691,0.9925075290994229,0.04525264646510507,1.5570742617375246,2.287281451778303,0.39641670829171005,1,938,"[0.04525264646510507]","[0.9925075290994229]","[8.338753584558187E-4]","[18.8524170893948]","[-8838328991153839043]","[267.3080616677703]","[2.287281451778303]","[1.5570742617375246]","[0.06530057189430134]","[-0.03634913136656169]","[0.39641670829171005]","[1.075053227480769]","[0.09273437213892691]","[0.04689166733205896]","[3.4406259804050183]","[3.7068281925898114]"
1000,1000,0.03511930971477754,235.6710154557408,0.0036920087007808675,3.2548925649897473,0.5,0.06539780891994922,2.2834444813792505,19.259164591839745,0.03909082382394535,-0.036822741518614976,0.8483687254849308,0.027028198798122877,1.4040127762244095,2.0679723513285215,0.26498962939365467,2,786,"[0.027028198798122877,0.027028198798122877]","[0.8483687254849308,0.8483687254849308]","[0.0036920087007808675,0.0036920087007808675]","[19.259164591839745,19.259164591839745]","[3110458592728196347,2406649714498286235]","[235.6710154557408,235.6710154557408]","[1.3990511565317534,2.7368935461252897]","[1.5757604315188867,1.2322651209299322]","[0.06539780891994922,0.06539780891994922]","[0.03909082382394535,0.03909082382394535]","[0.27420804986207514,0.2557712089252342]","[0.5,0.5]","[-0.036822741518614976,-0.036822741518614976]","[0.03511930971477754,0.03511930971477754]","[3.2548925649897473,3.2548925649897473]","[2.2834444813792505,2.2834444813792505]"
1000,1000,0.011553389695474038,364.9871222090948,0.003713426899293326,2.7741062764549973,0.5,0.07615252208767634,3.1628395449575217,5.965344093531126,0.030499306410324556,-0.05681528954421872,1.5101143547858042,0.018488079582577616,0.42266554448728266,2.135876249545901,0.2531379047294302,4,388,"[0.018488079582577616,0.018488079582577616,0.018488079582577616,0.018488079582577616]","[1.5101143547858042,1.5101143547858042,1.5101143547858042,1.5101143547858042]","[0.003713426899293326,0.003713426899293326,0.003713426899293326,0.003713426899293326]","[5.965344093531126,5.965344093531126,5.965344093531126,5.965344093531126]","[666142675047658631,-8323419196697533274,-7461529262771690825,4612055485366053097]","[364.9871222090948,364.9871222090948,364.9871222090948,364.9871222090948]","[2.114567944740115,2.1571845543516868,2.538549150367986,1.9764567596146079]","[1.648149214261775,1.2236764164627432,-0.42142153705432284,-0.37834532748817784]","[0.07615252208767634,0.07615252208767634,0.07615252208767634,0.07615252208767634]","[0.030499306410324556,0.030499306410324556,0.030499306410324556,0.030499306410324556]","[0.2286034746986756,0.24467813533216054,0.2615976741266999,0.35698277513679955]","[0.5,0.5,0.5,0.5]","[-0.05681528954421872,-0.05681528954421872,-0.05681528954421872,-0.05681528954421872]","[0.011553389695474038,0.011553389695474038,0.011553389695474038,0.011553389695474038]","[2.7741062764549973,2.7741062764549973,2.7741062764549973,2.7741062764549973]","[3.1628395449575217,3.1628395449575217,3.1628395449575217,3.1628395449575217]"
1000,1000,0.006988602285374582,154.8007444084038,0.008455529594298492,0.6224275484811297,1.1883763339546154,0.09474078232269859,1.429812054940435,15.426958236396121,0.023837918829218666,0.01694228916638503,1.4518172253882682,0.05657034261823632,0.044396375038729285,1.9804073068314012,0.2908548752589013,1,959,"[0.05657034261823632]","[1.4518172253882682]","[0.008455529594298492]","[15.426958236396121]","[-6286907201042242323]","[154.8007444084038]","[1.9804073068314012]","[0.044396375038729285]","[0.09474078232269859]","[0.023837918829218666]","[0.2908548752589013]","[1.1883763339546154]","[0.01694228916638503]","[0.006988602285374582]","[0.6224275484811297]","[1.429812054940435]"
1000,1000,0.023026642938697953,181.27040697828983,0.0030876084271946893,4.556966906009551,3.7156730881418745,0.040464020625424,2.934095208879481,12.3217385181719,-0.032048763768276825,0.059249416098047125,1.0674047641571318,0.029943560550362625,0.6953340674847475,2.393873581913388,0.3402592698838831,2,233,"[0.029943560550362625,0.029943560550362625]","[1.0674047641571318,1.0674047641571318]","[0.0030876084271946893,0.0030876084271946893]","[12.3217385181719,12.3217385181719]","[-3015637583780989489,-6532478761713648384]","[181.27040697828983,181.27040697828983]","[2.141795607643083,2.6459515561836926]","[1.3267850220384525,0.06388311293104243]","[0.040464020625424,0.040464020625424]","[-0.032048763768276825,-0.032048763768276825]","[0.42146271921233236,0.25905582055543386]","[3.7156730881418745,3.7156730881418745]","[0.059249416098047125,0.059249416098047125]","[0.023026642938697953,0.023026642938697953]","[4.556966906009551,4.556966906009551]","[2.934095208879481,2.934095208879481]"
1000,1000,0.007926389958693273,359.56405879205863,0.003641002608763293,2.781356732760977,0.5,0.07478253065851663,2.213119988899294,12.128040782494654,0.07099923918234327,0.06384249358017868,0.9248525455379679,0.1,0.34916911820544017,2.3093054576142364,0.25885715076117566,2,241,"[0.1,0.1]","[0.9248525455379679,0.9248525455379679]","[0.003641002608763293,0.003641002608763293]","[12.128040782494654,12.128040782494654]","[8164670434086985916,-4979900266663892101]","[359.56405879205863,359.56405879205863]","[1.860886444566741,2.757724470661732]","[1.41088755242001,-0.7125493160091296]","[0.07478253065851663,0.07478253065851663]","[0.07099923918234327,0.07099923918234327]","[0.1864831358871606,0.3312311656351907]","[0.5,0.5]","[0.06384249358017868,0.06384249358017868]","[0.007926389958693273,0.007926389958693273]","[2.781356732760977,2.781356732760977]","[2.213119988899294,2.213119988899294]"
1000,1000,0.012728982026474947,342.65199311590965,0.003580895360508318,3.1101777592221453,0.5,0.08400148629285173,3.101229606492512,6.143474783875612,0.08538493256507959,-0.1,1.578145681575036,0.0615143714112672,0.7820103799708567,1.8568107619074419,0.4093702283698417,1,816,"[0.0615143714112672]","[1.578145681575036]","[0.003580895360508318]","[6.143474783875612]","[4721125647672456213]","[342.65199311590965]","[1.8568107619074419]","[0.7820103799708567]","[0.08400148629285173]","[0.08538493256507959]","[0.4093702283698417]","[0.5]","[-0.1]","[0.012728982026474947]","[3.1101777592221453]","[3.101229606492512]"
1000,1000,0.013958150092308616,193.6720499604956,0.0012706372525601104,0.5,3.664143964367822,0.021884893209064317,2.968033440990916,12.717737098773544,0.0021666711035915887,0.07256339502863138,1.5820622402010422,0.05302650768952119,0.013079783133902456,2.1067720209786303,0.38844092891113036,1,283,"[0.05302650768952119]","[1.5820622402010422]","[0.0012706372525601104]","[12.717737098773544]","[-1077333409162186112]","[193.6720499604956]","[2.1067720209786303]","[0.013079783133902456]","[0.021884893209064317]","[0.0021666711035915887]","[0.38844092891113036]","[3.664143964367822]","[0.07256339502863138]","[0.013958150092308616]","[0.5]","[2.968033440990916]"
1000,1000,0.029399536337572214,30.290772862343776,0.0018925518828163963,1.2229700477604577,3.6927982723704265,0.014906412996674879,2.6881930890831907,12.33138984781268,-0.03982035115412785,0.06244124399974882,1.0552906444837884,0.08223605081182059,1.8289016899852228,2.2468468899950556,0.26566534256936736,1,370,"[0.08223605081182059]","[1.0552906444837884]","[0.0018925518828163963]","[12.33138984781268]","[-8743804255726815017]","[30.290772862343776]","[2.2468468899950556]","[1.8289016899852228]","[0.014906412996674879]","[-0.03982035115412785]","[0.26566534256936736]","[3.6927982723704265]","[0.06244124399974882]","[0.029399536337572214]","[1.2229700477604577]","[2.6881930890831907]"
1000,1000,0.04666473671624262,281.41728755023445,1.2314249576804438E-6,3.3919232026095076,1.6149591520431166,0.05828090158345305,3.6990662737662108,15.140945916305915,-0.05106590263536307,0.0930724104984143,0.9696128166402644,0.038675336033107105,1.3726537350462926,2.176582431801035,0.22455859188541116,2,379,"[0.038675336033107105,0.038675336033107105]","[0.9696128166402644,0.9696128166402644]","[1.2314249576804438E-6,1.2314249576804438E-6]","[15.140945916305915,15.140945916305915]","[-2480142505670139544,2933409834944312839]","[281.41728755023445,281.41728755023445]","[1.6175686143061863,2.735596249295884]","[1.3552361104237467,1.3900713596688385]","[0.05828090158345305,0.05828090158345305]","[-0.05106590263536307,-0.05106590263536307]","[0.2601484778980909,0.1889687058727314]","[1.6149591520431166,1.6149591520431166]","[0.0930724104984143,0.0930724104984143]","[0.04666473671624262,0.04666473671624262]","[3.3919232026095076,3.3919232026095076]","[3.6990662737662108,3.6990662737662108]"
1000,1000,0.03381025002469403,163.2169847476772,9.088699410728818E-4,3.718791484394194,1.4854678104036665,0.09695063173490377,1.3281431269218362,8.784439483476834,-0.02273880413475185,0.08636217711495778,0.8041230362206213,0.08668167059937784,0.3784610291024293,1.9506530407371598,0.28389322987813714,2,656,"[0.08668167059937784,0.08668167059937784]","[0.8041230362206213,0.8041230362206213]","[9.088699410728818E-4,9.088699410728818E-4]","[8.784439483476834,8.784439483476834]","[-5301818061649631110,7525517092450579291]","[163.2169847476772,163.2169847476772]","[1.9224724144963559,1.9788336669779638]","[0.3273996140597748,0.4295224441450838]","[0.09695063173490377,0.09695063173490377]","[-0.02273880413475185,-0.02273880413475185]","[0.25412459981539026,0.313661859940884]","[1.4854678104036665,1.4854678104036665]","[0.08636217711495778,0.08636217711495778]","[0.03381025002469403,0.03381025002469403]","[3.718791484394194,3.718791484394194]","[1.3281431269218362,1.3281431269218362]"
1000,1000,0.04689166733205896,267.30806169917025,5.20163050977884E-4,3.4406259805004273,1.1298599432704166,0.06530057189430136,3.7068281926296733,12.46533562153899,-0.017871388456987852,0.09273448362169942,0.9061842234215383,0.07085726143016219,1.3452121502507821,1.8680334401580025,0.3809990162486301,1,758,"[0.07085726143016219]","[0.9061842234215383]","[5.20163050977884E-4]","[12.46533562153899]","[-976415000821026045]","[267.30806169917025]","[1.8680334401580025]","[1.3452121502507821]","[0.06530057189430136]","[-0.017871388456987852]","[0.3809990162486301]","[1.1298599432704166]","[0.09273448362169942]","[0.04689166733205896]","[3.4406259805004273]","[3.7068281926296733]"
1000,1000,0.046662604482139144,267.14162345557384,3.970186327515472E-4,3.3921405723400206,1.6399981348989363,0.057401002811883976,3.3921848976348494,17.401578460201275,-0.0500404698069579,0.1,0.9715211981382331,0.03889453810852839,1.3492645175171911,2.338434319593332,0.30839511279913845,1,800,"[0.03889453810852839]","[0.9715211981382331]","[3.970186327515472E-4]","[17.401578460201275]","[-3434845657052632643]","[267.14162345557384]","[2.338434319593332]","[1.3492645175171911]","[0.057401002811883976]","[-0.0500404698069579]","[0.30839511279913845]","[1.6399981348989363]","[0.1]","[0.046662604482139144]","[3.3921405723400206]","[3.3921848976348494]"
1000,1000,0.04644445327300032,270.93704463546874,5.210489744894779E-4,3.4288272117834495,1.1964272199399704,0.06531217706427762,3.4945754581200617,12.1497921121531,-0.04514035142823561,0.06952909692130277,0.9254659455433475,0.07718820066690107,0.38782824051587017,2.2874383251337016,0.3058179473175606,1,799,"[0.07718820066690107]","[0.9254659455433475]","[5.210489744894779E-4]","[12.1497921121531]","[-7521958524820082827]","[270.93704463546874]","[2.2874383251337016]","[0.38782824051587017]","[0.06531217706427762]","[-0.04514035142823561]","[0.3058179473175606]","[1.1964272199399704]","[0.06952909692130277]","[0.04644445327300032]","[3.4288272117834495]","[3.4945754581200617]"
1000,1000,0.05,297.765672132062,0.0038240478891470617,3.2805784977371593,1.1222227833456544,0.08121298818711234,3.4179847892721886,7.555511377894638,-0.00389794163734751,-0.04440036075567586,1.3887547596006435,0.06338205649687056,1.0099949485069089,2.2087472383137454,0.3309342403382658,1,630,"[0.06338205649687056]","[1.3887547596006435]","[0.0038240478891470617]","[7.555511377894638]","[3614126944250671946]","[297.765672132062]","[2.2087472383137454]","[1.0099949485069089]","[0.08121298818711234]","[-0.00389794163734751]","[0.3309342403382658]","[1.1222227833456544]","[-0.04440036075567586]","[0.05]","[3.2805784977371593]","[3.4179847892721886]"
1000,1000,0.023405781687751405,182.91237159375657,0.0031117855120702045,2.201865076226666,3.8131015673444173,0.03940003413458559,2.9272268432455215,12.321109784793773,-0.03150614013382724,0.058614462641216475,1.0602271351796384,0.09079329902763689,0.5774608045892358,2.116612328267659,0.3131629838170089,4,62,"[0.09079329902763689,0.09079329902763689,0.09079329902763689,0.09079329902763689]","[1.0602271351796384,1.0602271351796384,1.0602271351796384,1.0602271351796384]","[0.0031117855120702045,0.0031117855120702045,0.0031117855120702045,0.0031117855120702045]","[12.321109784793773,12.321109784793773,12.321109784793773,12.321109784793773]","[-5404564184199776957,-4305588439222307122,-2744074813643247142,7099498276447729296]","[182.91237159375657,182.91237159375657,182.91237159375657,182.91237159375657]","[2.0423463471082854,2.190878309427033,2.7952223896244113,1.8326606803928227]","[0.4537748959845964,1.6644090867851866,0.7011467131938751,-0.8355472198081011]","[0.03940003413458559,0.03940003413458559,0.03940003413458559,0.03940003413458559]","[-0.03150614013382724,-0.03150614013382724,-0.03150614013382724,-0.03150614013382724]","[0.16287110249571457,0.22293751484154045,0.40338845279247737,0.5178420547460796]","[3.8131015673444173,3.8131015673444173,3.8131015673444173,3.8131015673444173]","[0.058614462641216475,0.058614462641216475,0.058614462641216475,0.058614462641216475]","[0.023405781687751405,0.023405781687751405,0.023405781687751405,0.023405781687751405]","[2.201865076226666,2.201865076226666,2.201865076226666,2.201865076226666]","[2.9272268432455215,2.9272268432455215,2.9272268432455215,2.9272268432455215]"
1000,1000,0.011900064751964739,372.20593330261363,0.003543173751885346,3.0414697271520277,0.581007256065847,0.08263248217293923,2.191533746405789,6.1358915733720725,0.04726827989613744,-0.05815056617426931,1.5241518281195445,0.02342498112372579,0.6641729136446175,2.5533318442392985,0.23669146922049356,3,59,"[0.02342498112372579,0.02342498112372579,0.02342498112372579]","[1.5241518281195445,1.5241518281195445,1.5241518281195445]","[0.003543173751885346,0.003543173751885346,0.003543173751885346]","[6.1358915733720725,6.1358915733720725,6.1358915733720725]","[5885937171863973118,-6869578742805775405,-3352409088367348849]","[372.20593330261363,372.20593330261363,372.20593330261363]","[1.9075150142254897,2.5711454549921466,2.5533318442392985]","[0.6641729136446175,1.5953869960448315,-0.8762319457289016]","[0.08263248217293923,0.08263248217293923,0.08263248217293923]","[0.04726827989613744,0.04726827989613744,0.04726827989613744]","[0.25156000346402907,0.23669146922049356,0.1889376748122884]","[0.581007256065847,0.581007256065847,0.581007256065847]","[-0.05815056617426931,-0.05815056617426931,-0.05815056617426931]","[0.011900064751964739,0.011900064751964739,0.011900064751964739]","[3.0414697271520277,3.0414697271520277,3.0414697271520277]","[2.191533746405789,2.191533746405789,2.191533746405789]"
1000,1000,0.024187002745219996,184.94217550105782,0.0032626215696657693,2.377593423202061,3.285643559337696,0.030528757654482888,3.0661876299124318,12.56684898697262,-0.03185954757432821,0.0631444278578146,1.0660562672638554,0.1,-1.344195737183402,1.559575302148795,0.26775822925784265,1,247,"[0.1]","[1.0660562672638554]","[0.0032626215696657693]","[12.56684898697262]","[1436132970292360710]","[184.94217550105782]","[1.559575302148795]","[-1.344195737183402]","[0.030528757654482888]","[-0.03185954757432821]","[0.26775822925784265]","[3.285643559337696]","[0.0631444278578146]","[0.024187002745219996]","[2.377593423202061]","[3.0661876299124318]"
1000,1000,0.0014615565837106882,362.9197713915432,0.0035506948678490627,3.0645573845454863,0.5524311771690334,0.0827456227525747,3.127292594319205,6.2467423826020765,0.04774791311165838,-0.057305035081488945,1.5136315061122256,0.06433187055380954,0.15358518244736397,2.97205603972045,0.1688792610038754,1,976,"[0.06433187055380954]","[1.5136315061122256]","[0.0035506948678490627]","[6.2467423826020765]","[-8643150743284602080]","[362.9197713915432]","[2.97205603972045]","[0.15358518244736397]","[0.0827456227525747]","[0.04774791311165838]","[0.1688792610038754]","[0.5524311771690334]","[-0.057305035081488945]","[0.0014615565837106882]","[3.0645573845454863]","[3.127292594319205]"
1000,1000,0.03527666524788064,462.79078407802365,0.003462940711340979,2.832050967182159,0.5,0.09644449981536253,3.7386753601319103,14.9444994089129,-0.011144402830460892,0.09980387377402031,1.8764030794858821,0.08242773687298763,0.41579980122640947,1.9975222244000757,0.3059321733692866,2,987,"[0.08242773687298763,0.08242773687298763]","[1.8764030794858821,1.8764030794858821]","[0.003462940711340979,0.003462940711340979]","[14.9444994089129,14.9444994089129]","[5802222218499270628,8938499185326500009]","[462.79078407802365,462.79078407802365]","[2.193390416128375,1.8016540326717765]","[1.8773093555910312,-1.0457097531382122]","[0.09644449981536253,0.09644449981536253]","[-0.011144402830460892,-0.011144402830460892]","[0.4085917217457462,0.20327262499282694]","[0.5,0.5]","[0.09980387377402031,0.09980387377402031]","[0.03527666524788064,0.03527666524788064]","[2.832050967182159,2.832050967182159]","[3.7386753601319103,3.7386753601319103]"
1000,1000,0.023366742939065415,183.32943427462365,0.003127553231962813,2.427285638709619,3.8169784581352992,0.03978245385730756,2.920861000822649,12.323427786823125,-0.0331820123932835,0.05544609796392083,1.0599709020705494,0.08888245964417399,-0.2551036302449361,1.7059043417237574,0.35242042013713903,2,506,"[0.08888245964417399,0.08888245964417399]","[1.0599709020705494,1.0599709020705494]","[0.003127553231962813,0.003127553231962813]","[12.323427786823125,12.323427786823125]","[-7994758725392975672,-9138968656933340346]","[183.32943427462365,183.32943427462365]","[1.8361752925007013,1.5756333909468134]","[-1.3151934438970585,0.8049861834071863]","[0.03978245385730756,0.03978245385730756]","[-0.0331820123932835,-0.0331820123932835]","[0.4317987282325526,0.27304211204172546]","[3.8169784581352992,3.8169784581352992]","[0.05544609796392083,0.05544609796392083]","[0.023366742939065415,0.023366742939065415]","[2.427285638709619,2.427285638709619]","[2.920861000822649,2.920861000822649]"
1000,1000,0.012129019931965282,359.2174015214683,0.0035210220086518457,3.068286469768021,0.5,0.08074739946360629,1.8049570528915635,7.038412084417182,0.08388156726934859,-0.05572322642368912,1.5671782990552487,0.018639371519604972,0.7208212761395301,2.2537866468970855,0.22993010558413096,4,313,"[0.018639371519604972,0.018639371519604972,0.018639371519604972,0.018639371519604972]","[1.5671782990552487,1.5671782990552487,1.5671782990552487,1.5671782990552487]","[0.0035210220086518457,0.0035210220086518457,0.0035210220086518457,0.0035210220086518457]","[7.038412084417182,7.038412084417182,7.038412084417182,7.038412084417182]","[-6227714876117475271,7421105382830549426,3339637412674417236,8738595506908511500]","[359.2174015214683,359.2174015214683,359.2174015214683,359.2174015214683]","[1.7508513356268396,2.3661648385583516,2.1414084552358195,2.424908279070385]","[1.3656020667068836,0.07604048557217657,-1.3083303424731922,1.6507138954526304]","[0.08074739946360629,0.08074739946360629,0.08074739946360629,0.08074739946360629]","[0.08388156726934859,0.08388156726934859,0.08388156726934859,0.08388156726934859]","[0.18235939198400475,0.18851235666638244,0.2713478545018795,0.33026364051325396]","[0.5,0.5,0.5,0.5]","[-0.05572322642368912,-0.05572322642368912,-0.05572322642368912,-0.05572322642368912]","[0.012129019931965282,0.012129019931965282,0.012129019931965282,0.012129019931965282]","[3.068286469768021,3.068286469768021,3.068286469768021,3.068286469768021]","[1.8049570528915635,1.8049570528915635,1.8049570528915635,1.8049570528915635]"
1000,1000,0.04124438627708625,222.59199525734113,0.0011729440884026064,2.559540711564037,3.852668334341787,0.05084097164137518,3.3409855695023336,11.967115719136013,-0.04418789257369021,-0.005302029473209097,0.9244084483885777,0.030821779059321402,1.8712661066143563,2.4313632665064193,0.21311845533207796,1,517,"[0.030821779059321402]","[0.9244084483885777]","[0.0011729440884026064]","[11.967115719136013]","[-4878318728151555267]","[222.59199525734113]","[2.4313632665064193]","[1.8712661066143563]","[0.05084097164137518]","[-0.04418789257369021]","[0.21311845533207796]","[3.852668334341787]","[-0.005302029473209097]","[0.04124438627708625]","[2.559540711564037]","[3.3409855695023336]"
1000,1000,0.04689166733205896,267.30806169979815,5.184179851907314E-4,3.440625980508192,1.075270499466234,0.06530057189430134,3.7066126173481395,13.493587128445728,-0.03641046032290225,0.0927343747311937,1.0087743777870313,0.04222359774102519,0.19280022984835576,2.080335988615743,0.26296005153687063,2,346,"[0.04222359774102519,0.04222359774102519]","[1.0087743777870313,1.0087743777870313]","[5.184179851907314E-4,5.184179851907314E-4]","[13.493587128445728,13.493587128445728]","[-9136435773135736702,4150854469888458181]","[267.30806169979815,267.30806169979815]","[2.469432038764425,1.6912399384670604]","[0.8308864802207903,-0.44528602052407873]","[0.06530057189430134,0.06530057189430134]","[-0.03641046032290225,-0.03641046032290225]","[0.2376656829152961,0.28825442015844516]","[1.075270499466234,1.075270499466234]","[0.0927343747311937,0.0927343747311937]","[0.04689166733205896,0.04689166733205896]","[3.440625980508192,3.440625980508192]","[3.7066126173481395,3.7066126173481395]"
1000,1000,0.04459169475005131,275.19351397852205,0.0,2.258790710426394,1.1697654762824947,0.06228008701098018,4.125631429678593,18.612671914944343,-0.025533018083323075,0.09630950298235239,0.9739257187224821,0.048285380415435564,0.47682820791175295,1.8807598437638575,0.2720012880781073,2,422,"[0.048285380415435564,0.048285380415435564]","[0.9739257187224821,0.9739257187224821]","[0.0,0.0]","[18.612671914944343,18.612671914944343]","[4137280660422471019,-2083481174745072364]","[275.19351397852205,275.19351397852205]","[1.9994067110649465,1.7621129764627685]","[0.6213310017295561,0.3323254140939498]","[0.06228008701098018,0.06228008701098018]","[-0.025533018083323075,-0.025533018083323075]","[0.23685762251164766,0.30714495364456695]","[1.1697654762824947,1.1697654762824947]","[0.09630950298235239,0.09630950298235239]","[0.04459169475005131,0.04459169475005131]","[2.258790710426394,2.258790710426394]","[4.125631429678593,4.125631429678593]"
1000,1000,0.012110621409603606,285.17996692026605,0.0035506948678490627,3.0645573845454863,0.5587032670354051,0.08274562275257472,2.1681385534748623,10.890074992948351,0.04774791311158855,-0.057305035081488945,1.5136315061122254,0.0234330197572407,1.3334171235970342,1.8211665166618087,0.22621780481300613,1,928,"[0.0234330197572407]","[1.5136315061122254]","[0.0035506948678490627]","[10.890074992948351]","[-401437561957766090]","[285.17996692026605]","[1.8211665166618087]","[1.3334171235970342]","[0.08274562275257472]","[0.04774791311158855]","[0.22621780481300613]","[0.5587032670354051]","[-0.057305035081488945]","[0.012110621409603606]","[3.0645573845454863]","[2.1681385534748623]"
